Inventory_ID,Product_ID,Warehouse_ID,Supplier_ID,Stock_Quantity,Reorder_Level
I04356,536,W006,S039,836,195
I04357,536,W007,S021,500,26
I04358,536,W008,S037,799,96
I04359,536,W009,S039,979,134
I04360,536,W010,S036,654,26
I04361,537,W001,S032,689,177
I04362,537,W002,S039,922,132
I04363,537,W003,S009,601,93
I04364,537,W004,S027,676,94
I04365,537,W005,S031,678,73
I04366,537,W006,S036,557,89
I04367,537,W007,S045,85,197
I04368,537,W008,S043,538,60
I04369,537,W009,S046,344,188
I04370,537,W010,S025,736,164
I04371,538,W001,S002,705,124
I04372,538,W002,S042,823,68
I04373,538,W003,S042,452,196
I04374,538,W004,S047,378,100
I04375,538,W005,S013,764,88
I04376,538,W006,S023,356,139
I04377,538,W007,S047,414,43
I04378,538,W008,S039,977,104
I04379,538,W009,S043,262,153
I04380,538,W010,S012,820,66
I04381,539,W001,S006,350,82
I04382,539,W002,S028,940,170
I04383,539,W003,S036,158,65
I04384,539,W004,S043,574,145
I04385,539,W005,S046,441,198
I04386,539,W006,S001,652,110
I04387,539,W007,S050,211,195
I04388,539,W008,S039,591,98
I04389,539,W009,S048,950,74
I04390,539,W010,S016,94,159
I04391,540,W001,S020,167,123
I04392,540,W002,S034,504,84
I04393,540,W003,S025,181,156
I04394,540,W004,S006,822,163
I04395,540,W005,S040,329,26
I04396,540,W006,S025,793,119
I04397,540,W007,S026,543,140
I04398,540,W008,S027,93,24
I04399,540,W009,S038,105,133
I04400,540,W010,S039,667,26
I04401,541,W001,S005,224,121
I04402,541,W002,S017,163,187
I04403,541,W003,S015,684,104
I04404,541,W004,S002,720,82
I04405,541,W005,S020,601,159
I04406,541,W006,S013,873,34
I04407,541,W007,S042,93,190
I04408,541,W008,S030,369,154
I04409,541,W009,S050,758,151
I04410,541,W010,S039,669,100
I04411,542,W001,S032,590,102
I04412,542,W002,S046,761,148
I04413,542,W003,S019,117,96
I04414,542,W004,S001,462,131
I04415,542,W005,S048,222,112
I04416,542,W006,S028,699,183
I04417,542,W007,S017,198,126
I04418,542,W008,S027,362,133
I04419,542,W009,S006,816,187
I04420,542,W010,S026,979,29
I04421,543,W001,S037,859,144
I04422,543,W002,S029,219,34
I04423,543,W003,S013,183,20
I04424,543,W004,S017,867,176
I04425,543,W005,S030,761,128
I04426,543,W006,S020,625,161
I04427,543,W007,S039,695,82
I04428,543,W008,S006,440,54
I04429,543,W009,S013,823,166
I04430,543,W010,S029,793,129
I04431,544,W001,S046,753,43
I04432,544,W002,S048,357,115
I04433,544,W003,S020,932,99
I04434,544,W004,S003,999,38
I04435,544,W005,S022,312,197
I04436,544,W006,S017,892,29
I04437,544,W007,S050,623,116
I04438,544,W008,S025,812,143
I04439,544,W009,S002,140,85
I04440,544,W010,S037,911,68
I04441,545,W001,S036,621,85
I04442,545,W002,S010,890,108
I04443,545,W003,S011,841,82
I04444,545,W004,S027,266,112
I04445,545,W005,S023,526,125
I04446,545,W006,S040,882,44
I04447,545,W007,S014,142,41
I04448,545,W008,S031,558,118
I04449,545,W009,S024,62,94
I04450,545,W010,S021,635,193
I04451,546,W001,S015,754,124
I04452,546,W002,S001,805,38
I04453,546,W003,S015,657,136
I04454,546,W004,S035,331,137
I04455,546,W005,S030,912,178
I04456,546,W006,S043,128,149
I04457,546,W007,S012,834,163
I04458,546,W008,S023,461,87
I04459,546,W009,S006,115,36
I04460,546,W010,S009,308,80
I04461,547,W001,S047,86,141
I04462,547,W002,S022,119,177
I04463,547,W003,S038,991,132
I04464,547,W004,S036,779,152
I04465,547,W005,S032,700,58
I04466,547,W006,S046,327,137
I04467,547,W007,S007,324,22
I04468,547,W008,S035,442,69
I04469,547,W009,S040,879,183
I04470,547,W010,S030,749,109
I04471,548,W001,S046,525,70
I04472,548,W002,S004,852,60
I04473,548,W003,S049,244,106
I04474,548,W004,S014,815,85
I04475,548,W005,S025,775,153
I04476,548,W006,S021,511,157
I04477,548,W007,S016,408,112
I04478,548,W008,S022,575,140
I04479,548,W009,S030,943,72
I04480,548,W010,S034,332,111
I04481,549,W001,S035,987,51
I04482,549,W002,S004,138,159
I04483,549,W003,S022,130,52
I04484,549,W004,S031,477,30
I04485,549,W005,S046,329,121
I04486,549,W006,S028,776,52
I04487,549,W007,S031,463,173
I04488,549,W008,S015,885,35
I04489,549,W009,S041,608,103
I04490,549,W010,S048,313,74
I04491,550,W001,S050,794,178
I04492,550,W002,S037,575,103
I04493,550,W003,S040,713,172
I04494,550,W004,S023,283,98
I04495,550,W005,S013,556,175
I04496,550,W006,S011,257,162
I04497,550,W007,S021,237,176
I04498,550,W008,S013,659,79
I04499,550,W009,S027,807,130
I04500,550,W010,S035,488,77
I04501,551,W001,S004,760,92
I04502,551,W002,S037,766,99
I04503,551,W003,S034,326,170
I04504,551,W004,S037,502,195
I04505,551,W005,S014,809,83
I04506,551,W006,S005,139,85
I04507,551,W007,S032,534,119
I04508,551,W008,S036,994,121
I04509,551,W009,S046,759,197
I04510,551,W010,S002,643,52
I04511,552,W001,S045,77,180
I04512,552,W002,S042,413,166
I04513,552,W003,S013,449,23
I04514,552,W004,S049,967,194
I04515,552,W005,S021,220,86
I04516,552,W006,S032,395,136
I04517,552,W007,S005,207,142
I04518,552,W008,S009,203,112
I04519,552,W009,S006,408,162
I04520,552,W010,S005,541,181
I04521,553,W001,S033,797,38
I04522,553,W002,S026,182,36
I04523,553,W003,S045,574,170
I04524,553,W004,S034,296,158
I04525,553,W005,S006,718,77
I04526,553,W006,S006,283,49
I04527,553,W007,S007,542,110
I04528,553,W008,S015,129,41
I04529,553,W009,S028,413,30
I04530,553,W010,S033,946,123
I04531,554,W001,S036,596,129
I04532,554,W002,S044,139,50
I04533,554,W003,S022,680,31
I04534,554,W004,S017,74,105
I04535,554,W005,S030,800,138
I04536,554,W006,S049,362,174
I04537,554,W007,S042,321,138
I04538,554,W008,S003,398,69
I04539,554,W009,S005,668,37
I04540,554,W010,S010,517,175
I04541,555,W001,S050,444,125
I04542,555,W002,S046,195,36
I04543,555,W003,S006,174,151
I04544,555,W004,S018,233,177
I04545,555,W005,S009,944,166
I04546,555,W006,S033,434,187
I04547,555,W007,S012,54,40
I04548,555,W008,S043,581,172
I04549,555,W009,S009,568,198
I04550,555,W010,S036,682,43
I04551,556,W001,S045,786,58
I04552,556,W002,S041,543,70
I04553,556,W003,S033,145,132
I04554,556,W004,S017,98,56
I04555,556,W005,S028,463,45
I04556,556,W006,S027,725,21
I04557,556,W007,S033,551,106
I04558,556,W008,S032,811,42
I04559,556,W009,S001,87,45
I04560,556,W010,S050,813,113
I04561,557,W001,S022,497,120
I04562,557,W002,S024,314,182
I04563,557,W003,S028,662,78
I04564,557,W004,S007,580,41
I04565,557,W005,S046,997,109
I04566,557,W006,S002,209,156
I04567,557,W007,S003,254,142
I04568,557,W008,S050,891,98
I04569,557,W009,S050,95,50
I04570,557,W010,S015,490,181
I04571,558,W001,S050,147,48
I04572,558,W002,S042,693,39
I04573,558,W003,S023,864,30
I04574,558,W004,S002,637,67
I04575,558,W005,S028,82,155
I04576,558,W006,S035,218,79
I04577,558,W007,S003,235,158
I04578,558,W008,S046,374,113
I04579,558,W009,S049,197,134
I04580,558,W010,S026,817,59
I04581,559,W001,S030,210,76
I04582,559,W002,S014,710,31
I04583,559,W003,S018,570,133
I04584,559,W004,S029,815,191
I04585,559,W005,S044,661,84
I04586,559,W006,S003,73,35
I04587,559,W007,S009,270,199
I04588,559,W008,S022,748,104
I04589,559,W009,S005,656,164
I04590,559,W010,S010,771,195
I04591,560,W001,S024,507,48
I04592,560,W002,S047,74,119
I04593,560,W003,S030,548,116
I04594,560,W004,S020,61,98
I04595,560,W005,S037,992,122
I04596,560,W006,S009,699,25
I04597,560,W007,S002,775,180
I04598,560,W008,S023,629,95
I04599,560,W009,S018,541,101
I04600,560,W010,S035,339,195
I04601,561,W001,S044,640,69
I04602,561,W002,S002,622,178
I04603,561,W003,S030,873,88
I04604,561,W004,S036,464,190
I04605,561,W005,S021,456,100
I04606,561,W006,S037,103,51
I04607,561,W007,S040,922,24
I04608,561,W008,S046,631,145
I04609,561,W009,S013,186,102
I04610,561,W010,S026,705,111
I04611,562,W001,S050,575,60
I04612,562,W002,S002,392,67
I04613,562,W003,S028,416,123
I04614,562,W004,S008,490,63
I04615,562,W005,S005,991,151
I04616,562,W006,S007,432,93
I04617,562,W007,S020,948,109
I04618,562,W008,S050,801,54
I04619,562,W009,S035,717,27
I04620,562,W010,S034,103,43
I04621,563,W001,S009,556,159
I04622,563,W002,S035,545,33
I04623,563,W003,S010,430,174
I04624,563,W004,S006,985,53
I04625,563,W005,S032,874,56
I04626,563,W006,S045,602,63
I04627,563,W007,S045,440,77
I04628,563,W008,S033,259,166
I04629,563,W009,S006,521,92
I04630,563,W010,S041,875,53
I04631,564,W001,S022,249,190
I04632,564,W002,S047,98,177
I04633,564,W003,S015,764,134
I04634,564,W004,S001,762,112
I04635,564,W005,S041,300,146
I04636,564,W006,S049,867,34
I04637,564,W007,S023,340,51
I04638,564,W008,S031,335,91
I04639,564,W009,S026,86,134
I04640,564,W010,S050,790,113
I04641,565,W001,S010,311,87
I04642,565,W002,S027,248,21
I04643,565,W003,S018,232,195
I04644,565,W004,S041,822,134
I04645,565,W005,S008,86,102
I04646,565,W006,S034,648,37
I04647,565,W007,S029,308,146
I04648,565,W008,S043,92,99
I04649,565,W009,S035,214,38
I04650,565,W010,S035,869,115
I04651,566,W001,S041,997,73
I04652,566,W002,S032,838,166
I04653,566,W003,S018,90,150
I04654,566,W004,S012,649,109
I04655,566,W005,S026,479,146
I04656,566,W006,S028,801,174
I04657,566,W007,S038,566,89
I04658,566,W008,S032,391,150
I04659,566,W009,S012,980,114
I04660,566,W010,S023,259,32
I04661,567,W001,S028,622,186
I04662,567,W002,S012,270,28
I04663,567,W003,S002,409,87
I04664,567,W004,S007,389,60
I04665,567,W005,S017,797,174
I04666,567,W006,S037,913,89
I04667,567,W007,S038,716,126
I04668,567,W008,S047,216,87
I04669,567,W009,S004,201,156
I04670,567,W010,S030,539,68
I04671,568,W001,S018,784,172
I04672,568,W002,S038,863,164
I04673,568,W003,S018,53,91
I04674,568,W004,S007,275,191
I04675,568,W005,S011,317,62
I04676,568,W006,S015,650,120
I04677,568,W007,S006,487,113
I04678,568,W008,S030,875,126
I04679,568,W009,S012,970,27
I04680,568,W010,S017,163,58
I04681,569,W001,S050,861,135
I04682,569,W002,S045,85,40
I04683,569,W003,S041,377,130
I04684,569,W004,S028,709,36
I04685,569,W005,S002,303,34
I04686,569,W006,S027,212,80
I04687,569,W007,S016,1000,125
I04688,569,W008,S047,750,118
I04689,569,W009,S048,318,110
I04690,569,W010,S004,765,118
I04691,570,W001,S012,546,124
I04692,570,W002,S027,370,45
I04693,570,W003,S028,600,183
I04694,570,W004,S015,246,114
I04695,570,W005,S017,203,41
I04696,570,W006,S017,923,110
I04697,570,W007,S019,876,175
I04698,570,W008,S004,925,175
I04699,570,W009,S047,876,75
I04700,570,W010,S006,219,122
I04701,571,W001,S021,776,117
I04702,571,W002,S035,384,141
I04703,571,W003,S005,380,166
I04704,571,W004,S036,715,150
I04705,571,W005,S020,424,177
I04706,571,W006,S005,430,71
I04707,571,W007,S012,521,150
I04708,571,W008,S038,811,67
I04709,571,W009,S038,159,188
I04710,571,W010,S023,447,38
I04711,572,W001,S037,254,199
I04712,572,W002,S028,317,51
I04713,572,W003,S023,621,132
I04714,572,W004,S039,220,186
I04715,572,W005,S047,318,181
I04716,572,W006,S035,899,98
I04717,572,W007,S041,422,155
I04718,572,W008,S014,827,185
I04719,572,W009,S014,322,110
I04720,572,W010,S004,800,63
I04721,573,W001,S039,391,80
I04722,573,W002,S042,957,161
I04723,573,W003,S034,704,149
I04724,573,W004,S026,475,124
I04725,573,W005,S045,379,38
I04726,573,W006,S014,673,48
I04727,573,W007,S018,532,138
I04728,573,W008,S036,171,102
I04729,573,W009,S043,566,124
I04730,573,W010,S017,775,133
I04731,574,W001,S037,132,110
I04732,574,W002,S022,654,162
I04733,574,W003,S016,472,81
I04734,574,W004,S039,348,197
I04735,574,W005,S026,928,160
I04736,574,W006,S025,136,73
I04737,574,W007,S019,585,118
I04738,574,W008,S022,761,142
I04739,574,W009,S014,385,183
I04740,574,W010,S003,967,123
I04741,575,W001,S049,423,41
I04742,575,W002,S046,543,152
I04743,575,W003,S021,449,165
I04744,575,W004,S013,659,198
I04745,575,W005,S025,303,94
I04746,575,W006,S039,277,192
I04747,575,W007,S008,930,67
I04748,575,W008,S010,77,130
I04749,575,W009,S006,926,176
I04750,575,W010,S033,401,111
I04751,576,W001,S041,965,93
I04752,576,W002,S037,232,40
I04753,576,W003,S010,215,132
I04754,576,W004,S019,367,73
I04755,576,W005,S026,298,154
I04756,576,W006,S008,537,51
I04757,576,W007,S007,876,196
I04758,576,W008,S050,930,86
I04759,576,W009,S040,792,199
I04760,576,W010,S006,646,197
I04761,577,W001,S042,850,92
I04762,577,W002,S038,926,190
I04763,577,W003,S050,931,38
I04764,577,W004,S015,86,116
I04765,577,W005,S035,217,24
I04766,577,W006,S022,926,32
I04767,577,W007,S049,916,190
I04768,577,W008,S002,209,145
I04769,577,W009,S015,651,117
I04770,577,W010,S023,376,34
I04771,578,W001,S043,90,129
I04772,578,W002,S034,303,119
I04773,578,W003,S015,712,84
I04774,578,W004,S017,537,82
I04775,578,W005,S014,270,48
I04776,578,W006,S021,337,45
I04777,578,W007,S033,951,39
I04778,578,W008,S044,248,70
I04779,578,W009,S001,727,39
I04780,578,W010,S041,501,149
I04781,579,W001,S026,696,20
I04782,579,W002,S026,955,159
I04783,579,W003,S016,546,190
I04784,579,W004,S008,263,179
I04785,579,W005,S037,803,85
I04786,579,W006,S029,326,145
I04787,579,W007,S004,974,108
I04788,579,W008,S038,286,155
I04789,579,W009,S018,396,128
I04790,579,W010,S028,728,64
I04791,580,W001,S050,99,182
I04792,580,W002,S017,798,123
I04793,580,W003,S009,424,145
I04794,580,W004,S015,723,135
I04795,580,W005,S006,386,141
I04796,580,W006,S048,222,68
I04797,580,W007,S021,751,80
I04798,580,W008,S008,852,179
I04799,580,W009,S042,587,139
I04800,580,W010,S002,215,126
I04801,581,W001,S017,178,185
I04802,581,W002,S043,608,197
I04803,581,W003,S031,919,47
I04804,581,W004,S036,523,32
I04805,581,W005,S047,801,188
I04806,581,W006,S038,253,41
I04807,581,W007,S009,226,156
I04808,581,W008,S023,995,131
I04809,581,W009,S010,145,42
I04810,581,W010,S045,323,176
I04811,582,W001,S029,974,175
I04812,582,W002,S011,914,71
I04813,582,W003,S014,137,182
I04814,582,W004,S032,161,177
I04815,582,W005,S015,931,157
I04816,582,W006,S041,550,70
I04817,582,W007,S026,469,145
I04818,582,W008,S014,572,200
I04819,582,W009,S019,984,91
I04820,582,W010,S022,298,66
I04821,583,W001,S015,768,104
I04822,583,W002,S025,384,137
I04823,583,W003,S044,913,30
I04824,583,W004,S013,290,196
I04825,583,W005,S014,996,138
I04826,583,W006,S041,440,31
I04827,583,W007,S026,585,149
I04828,583,W008,S048,687,152
I04829,583,W009,S026,952,122
I04830,583,W010,S014,297,46
I04831,584,W001,S044,638,196
I04832,584,W002,S042,403,48
I04833,584,W003,S027,739,78
I04834,584,W004,S043,352,80
I04835,584,W005,S013,420,182
I04836,584,W006,S007,484,49
I04837,584,W007,S050,319,43
I04838,584,W008,S039,590,170
I04839,584,W009,S031,139,186
I04840,584,W010,S022,624,170
I04841,585,W001,S041,85,122
I04842,585,W002,S047,301,82
I04843,585,W003,S014,335,149
I04844,585,W004,S020,505,141
I04845,585,W005,S024,597,191
I04846,585,W006,S019,309,64
I04847,585,W007,S040,803,197
I04848,585,W008,S033,747,31
I04849,585,W009,S001,164,70
I04850,585,W010,S049,325,45
I04851,586,W001,S027,496,38
I04852,586,W002,S001,270,68
I04853,586,W003,S021,61,64
I04854,586,W004,S011,484,124
I04855,586,W005,S035,522,116
I04856,586,W006,S002,882,173
I04857,586,W007,S049,959,200
I04858,586,W008,S038,445,174
I04859,586,W009,S032,688,28
I04860,586,W010,S031,370,40
I04861,587,W001,S009,160,101
I04862,587,W002,S001,154,26
I04863,587,W003,S032,726,64
I04864,587,W004,S042,84,149
I04865,587,W005,S028,634,168
I04866,587,W006,S029,783,186
I04867,587,W007,S035,718,133
I04868,587,W008,S034,122,69
I04869,587,W009,S017,432,152
I04870,587,W010,S019,228,132
I04871,588,W001,S012,230,137
I04872,588,W002,S040,928,25
I04873,588,W003,S030,719,41
I04874,588,W004,S008,589,63
I04875,588,W005,S020,241,112
I04876,588,W006,S001,518,34
I04877,588,W007,S043,265,114
I04878,588,W008,S049,312,178
I04879,588,W009,S043,136,89
I04880,588,W010,S030,393,92
I04881,589,W001,S043,109,48
I04882,589,W002,S018,962,97
I04883,589,W003,S014,957,61
I04884,589,W004,S049,602,96
I04885,589,W005,S022,128,164
I04886,589,W006,S047,430,62
I04887,589,W007,S029,287,142
I04888,589,W008,S031,84,61
I04889,589,W009,S034,715,140
I04890,589,W010,S015,942,126
I04891,590,W001,S003,515,147
I04892,590,W002,S032,303,138
I04893,590,W003,S046,429,172
I04894,590,W004,S050,910,27
I04895,590,W005,S045,883,105
I04896,590,W006,S039,809,40
I04897,590,W007,S033,914,57
I04898,590,W008,S042,791,95
I04899,590,W009,S031,882,179
I04900,590,W010,S014,426,97
I04901,591,W001,S047,553,175
I04902,591,W002,S014,217,153
I04903,591,W003,S014,586,193
I04904,591,W004,S025,212,137
I04905,591,W005,S028,231,57
I04906,591,W006,S044,891,31
I04907,591,W007,S012,983,32
I04908,591,W008,S026,188,164
I04909,591,W009,S008,351,147
I04910,591,W010,S004,333,169
I04911,592,W001,S037,681,55
I04912,592,W002,S002,909,178
I04913,592,W003,S019,235,117
I04914,592,W004,S039,828,152
I04915,592,W005,S005,347,167
I04916,592,W006,S032,491,171
I04917,592,W007,S009,582,41
I04918,592,W008,S003,187,156
I04919,592,W009,S001,668,57
I04920,592,W010,S037,638,56
I04921,593,W001,S050,210,156
I04922,593,W002,S038,793,190
I04923,593,W003,S029,928,120
I04924,593,W004,S017,85,122
I04925,593,W005,S003,801,87
I04926,593,W006,S005,732,186
I04927,593,W007,S017,323,176
I04928,593,W008,S031,605,153
I04929,593,W009,S028,665,174
I04930,593,W010,S040,347,69
I04931,594,W001,S037,794,50
I04932,594,W002,S013,478,72
I04933,594,W003,S013,821,114
I04934,594,W004,S041,527,121
I04935,594,W005,S018,385,76
I04936,594,W006,S035,189,51
I04937,594,W007,S020,511,40
I04938,594,W008,S047,652,154
I04939,594,W009,S015,756,52
I04940,594,W010,S013,481,95
I04941,595,W001,S047,199,104
I04942,595,W002,S044,453,168
I04943,595,W003,S029,552,157
I04944,595,W004,S004,202,177
I04945,595,W005,S034,123,104
I04946,595,W006,S041,666,95
I04947,595,W007,S018,589,175
I04948,595,W008,S025,620,26
I04949,595,W009,S021,461,187
I04950,595,W010,S024,330,20
I04951,596,W001,S019,605,138
I04952,596,W002,S038,315,55
I04953,596,W003,S008,354,30
I04954,596,W004,S036,649,109
I04955,596,W005,S032,573,52
I04956,596,W006,S025,777,177
I04957,596,W007,S042,692,22
I04958,596,W008,S013,966,170
I04959,596,W009,S002,297,199
I04960,596,W010,S030,645,156
I04961,597,W001,S002,430,105
I04962,597,W002,S033,748,195
I04963,597,W003,S041,922,188
I04964,597,W004,S022,451,169
I04965,597,W005,S042,877,193
I04966,597,W006,S046,433,162
I04967,597,W007,S008,965,185
I04968,597,W008,S039,516,187
I04969,597,W009,S006,184,67
I04970,597,W010,S024,456,149
I04971,598,W001,S031,438,48
I04972,598,W002,S036,795,163
I04973,598,W003,S022,856,159
I04974,598,W004,S018,369,132
I04975,598,W005,S038,474,134
I04976,598,W006,S007,636,153
I04977,598,W007,S024,494,74
I04978,598,W008,S009,435,72
I04979,598,W009,S030,183,69
I04980,598,W010,S048,312,121
I04981,599,W001,S046,286,39
I04982,599,W002,S026,534,143
I04983,599,W003,S028,317,87
I04984,599,W004,S030,758,89
I04985,599,W005,S045,721,81
I04986,599,W006,S029,855,88
I04987,599,W007,S027,392,81
I04988,599,W008,S025,768,80
I04989,599,W009,S042,636,35
I04990,599,W010,S010,219,49
I04991,600,W001,S043,433,42
I04992,600,W002,S033,978,133
I04993,600,W003,S048,470,160
I04994,600,W004,S033,598,117
I04995,600,W005,S015,833,115
I04996,600,W006,S035,289,127
I04997,600,W007,S008,980,187
I04998,600,W008,S025,234,88
I04999,600,W009,S031,970,157
I05000,600,W010,S031,483,32
I05001,601,W001,S024,102,26
I05002,601,W002,S025,769,91
I05003,601,W003,S032,139,182
I05004,601,W004,S039,629,70
I05005,601,W005,S001,786,71
I05006,601,W006,S029,205,88
I05007,601,W007,S015,393,184
I05008,601,W008,S045,974,185
I05009,601,W009,S024,645,197
I05010,601,W010,S044,990,98
I05011,602,W001,S032,633,33
I05012,602,W002,S011,636,63
I05013,602,W003,S010,648,175
I05014,602,W004,S026,569,198
I05015,602,W005,S034,272,46
I05016,602,W006,S007,120,194
I05017,602,W007,S028,197,103
I05018,602,W008,S011,142,85
I05019,602,W009,S020,147,68
I05020,602,W010,S025,827,47
I05021,603,W001,S028,822,99
I05022,603,W002,S010,227,32
I05023,603,W003,S020,561,99
I05024,603,W004,S004,178,68
I05025,603,W005,S044,484,48
I05026,603,W006,S007,259,123
I05027,603,W007,S041,683,75
I05028,603,W008,S024,85,184
I05029,603,W009,S013,569,162
I05030,603,W010,S045,92,102
I05031,604,W001,S018,567,104
I05032,604,W002,S029,958,44
I05033,604,W003,S044,687,26
I05034,604,W004,S001,538,23
I05035,604,W005,S017,417,182
I05036,604,W006,S038,712,108
I05037,604,W007,S002,752,187
I05038,604,W008,S015,743,60
I05039,604,W009,S042,70,104
I05040,604,W010,S028,660,193
I05041,605,W001,S014,907,184
I05042,605,W002,S017,779,158
I05043,605,W003,S007,450,80
I05044,605,W004,S013,516,91
I05045,605,W005,S032,997,99
I05046,605,W006,S009,522,109
I05047,605,W007,S012,806,68
I05048,605,W008,S033,983,24
I05049,605,W009,S024,631,76
I05050,605,W010,S037,597,62
I05051,606,W001,S005,952,108
I05052,606,W002,S003,895,155
I05053,606,W003,S004,616,175
I05054,606,W004,S038,280,123
I05055,606,W005,S031,625,108
I05056,606,W006,S014,892,56
I05057,606,W007,S001,882,125
I05058,606,W008,S042,169,109
I05059,606,W009,S021,476,71
I05060,606,W010,S043,983,153
I05061,607,W001,S039,275,165
I05062,607,W002,S037,83,136
I05063,607,W003,S033,970,191
I05064,607,W004,S041,215,59
I05065,607,W005,S022,955,140
I05066,607,W006,S040,242,24
I05067,607,W007,S025,782,79
I05068,607,W008,S035,599,71
I05069,607,W009,S037,798,177
I05070,607,W010,S037,50,81
I05071,608,W001,S016,65,78
I05072,608,W002,S021,230,192
I05073,608,W003,S029,862,89
I05074,608,W004,S016,549,186
I05075,608,W005,S030,192,193
I05076,608,W006,S042,806,56
I05077,608,W007,S020,986,153
I05078,608,W008,S016,486,167
I05079,608,W009,S041,746,100
I05080,608,W010,S049,643,168
I05081,609,W001,S023,747,62
I05082,609,W002,S012,976,195
I05083,609,W003,S049,549,54
I05084,609,W004,S028,425,99
I05085,609,W005,S032,238,140
I05086,609,W006,S039,175,83
I05087,609,W007,S031,662,128
I05088,609,W008,S012,125,59
I05089,609,W009,S037,112,76
I05090,609,W010,S026,334,54
I05091,610,W001,S005,753,26
I05092,610,W002,S003,847,162
I05093,610,W003,S015,609,40
I05094,610,W004,S047,75,34
I05095,610,W005,S012,139,24
I05096,610,W006,S023,613,46
I05097,610,W007,S009,935,99
I05098,610,W008,S044,671,137
I05099,610,W009,S035,650,172
I05100,610,W010,S012,80,86
I05101,611,W001,S038,244,92
I05102,611,W002,S036,986,31
I05103,611,W003,S029,395,189
I05104,611,W004,S042,979,180
I05105,611,W005,S032,399,73
I05106,611,W006,S042,314,145
I05107,611,W007,S028,861,66
I05108,611,W008,S048,321,27
I05109,611,W009,S049,475,43
I05110,611,W010,S004,984,80
I05111,612,W001,S010,853,171
I05112,612,W002,S034,150,54
I05113,612,W003,S028,617,128
I05114,612,W004,S002,163,112
I05115,612,W005,S011,204,92
I05116,612,W006,S019,430,104
I05117,612,W007,S048,875,37
I05118,612,W008,S045,508,74
I05119,612,W009,S046,302,109
I05120,612,W010,S006,850,85
I05121,613,W001,S002,914,48
I05122,613,W002,S041,923,115
I05123,613,W003,S002,946,67
I05124,613,W004,S004,745,183
I05125,613,W005,S012,247,134
I05126,613,W006,S045,223,102
I05127,613,W007,S014,654,190
I05128,613,W008,S050,101,85
I05129,613,W009,S005,782,73
I05130,613,W010,S036,79,156
I05131,614,W001,S030,166,143
I05132,614,W002,S049,194,133
I05133,614,W003,S018,717,33
I05134,614,W004,S031,968,43
I05135,614,W005,S003,976,111
I05136,614,W006,S036,922,75
I05137,614,W007,S006,674,80
I05138,614,W008,S016,715,195
I05139,614,W009,S046,78,150
I05140,614,W010,S027,753,197
I05141,615,W001,S048,111,162
I05142,615,W002,S009,784,143
I05143,615,W003,S047,680,163
I05144,615,W004,S013,627,54
I05145,615,W005,S011,647,102
I05146,615,W006,S005,519,133
I05147,615,W007,S047,372,130
I05148,615,W008,S012,816,101
I05149,615,W009,S037,515,90
I05150,615,W010,S006,280,168
I05151,616,W001,S002,703,72
I05152,616,W002,S047,213,38
I05153,616,W003,S037,799,156
I05154,616,W004,S001,971,59
I05155,616,W005,S009,438,160
I05156,616,W006,S027,140,102
I05157,616,W007,S034,191,28
I05158,616,W008,S040,428,105
I05159,616,W009,S007,527,69
I05160,616,W010,S023,561,121
I05161,617,W001,S038,838,163
I05162,617,W002,S009,194,37
I05163,617,W003,S021,404,168
I05164,617,W004,S027,647,114
I05165,617,W005,S006,90,163
I05166,617,W006,S036,330,96
I05167,617,W007,S042,712,196
I05168,617,W008,S026,277,140
I05169,617,W009,S014,222,97
I05170,617,W010,S034,298,104
I05171,618,W001,S002,880,149
I05172,618,W002,S030,578,136
I05173,618,W003,S041,723,168
I05174,618,W004,S010,312,169
I05175,618,W005,S012,253,169
I05176,618,W006,S025,134,123
I05177,618,W007,S003,244,161
I05178,618,W008,S040,558,120
I05179,618,W009,S012,152,124
I05180,618,W010,S050,665,159
I05181,619,W001,S016,936,170
I05182,619,W002,S006,75,60
I05183,619,W003,S018,889,199
I05184,619,W004,S005,921,144
I05185,619,W005,S022,874,26
I05186,619,W006,S003,584,104
I05187,619,W007,S021,361,48
I05188,619,W008,S040,218,189
I05189,619,W009,S005,604,23
I05190,619,W010,S020,518,20
I05191,620,W001,S038,481,108
I05192,620,W002,S005,467,195
I05193,620,W003,S013,638,125
I05194,620,W004,S038,204,69
I05195,620,W005,S025,454,41
I05196,620,W006,S021,552,52
I05197,620,W007,S005,491,86
I05198,620,W008,S011,121,34
I05199,620,W009,S034,503,39
I05200,620,W010,S029,357,67
I05201,621,W001,S047,470,75
I05202,621,W002,S048,420,169
I05203,621,W003,S016,511,122
I05204,621,W004,S002,668,150
I05205,621,W005,S030,812,129
I05206,621,W006,S013,234,64
I05207,621,W007,S027,908,183
I05208,621,W008,S047,308,107
I05209,621,W009,S025,118,134
I05210,621,W010,S015,492,43
I05211,622,W001,S005,164,171
I05212,622,W002,S021,992,24
I05213,622,W003,S043,421,121
I05214,622,W004,S047,738,187
I05215,622,W005,S014,121,136
I05216,622,W006,S007,674,113
I05217,622,W007,S029,942,121
I05218,622,W008,S005,466,198
I05219,622,W009,S045,969,160
I05220,622,W010,S034,997,189
I05221,623,W001,S010,189,88
I05222,623,W002,S003,388,184
I05223,623,W003,S013,500,190
I05224,623,W004,S016,576,171
I05225,623,W005,S048,778,183
I05226,623,W006,S032,290,147
