Order_ID,Order_Date,Product_ID,Warehouse_ID,Quantity,Unit_Price,Total_Amount
O014069,2025-06-02,233,W004,3,5515,16545
O014070,2025-12-18,543,W001,2,13096,26192
O014071,2025-10-10,554,W009,1,37991,37991
O014072,2025-10-26,123,W003,1,5038,5038
O014073,2025-06-14,117,W008,2,29091,58182
O014074,2025-05-04,235,W005,10,47706,477060
O014075,2025-11-17,364,W008,1,50257,50257
O014076,2025-08-11,588,W001,1,34399,34399
O014077,2025-04-01,216,W002,7,33998,237986
O014078,2025-09-05,497,W007,3,38068,114204
O014079,2025-04-20,547,W002,8,44474,355792
O014080,2025-10-18,425,W003,3,39975,119925
O014081,2025-05-05,345,W004,10,8895,88950
O014082,2025-11-05,430,W009,5,13709,68545
O014083,2025-05-28,524,W002,10,41988,419880
O014084,2025-03-09,289,W008,6,9984,59904
O014085,2025-09-09,190,W005,1,23666,23666
O014086,2025-10-18,486,W007,9,1202,10818
O014087,2025-10-29,317,W004,8,6032,48256
O014088,2025-05-02,392,W003,2,37096,74192
O014089,2025-01-26,569,W006,6,34672,208032
O014090,2025-06-02,479,W005,1,45256,45256
O014091,2025-01-11,474,W008,9,41312,371808
O014092,2025-12-24,581,W002,2,3344,6688
O014093,2025-06-17,581,W010,6,3344,20064
O014094,2025-05-25,368,W004,4,2322,9288
O014095,2025-05-16,475,W002,4,63349,253396
O014096,2025-11-01,645,W005,1,30995,30995
O014097,2025-01-23,541,W004,5,11580,57900
O014098,2025-07-06,462,W009,6,40688,244128
O014099,2025-05-01,615,W005,4,49055,196220
O014100,2025-05-24,649,W003,8,42373,338984
O014101,2025-06-21,388,W003,3,6252,18756
O014102,2025-11-07,265,W003,7,15561,108927
O014103,2025-07-03,487,W008,8,20815,166520
O014104,2025-01-27,226,W003,10,29288,292880
O014105,2025-07-29,265,W004,5,15561,77805
O014106,2025-06-16,219,W005,10,4340,43400
O014107,2025-04-28,332,W010,9,50068,450612
O014108,2025-10-18,414,W001,8,29697,237576
O014109,2025-02-15,317,W010,8,6032,48256
O014110,2025-07-22,584,W008,4,53801,215204
O014111,2025-05-10,138,W006,7,59797,418579
O014112,2025-10-09,387,W001,10,21460,214600
O014113,2025-04-16,488,W008,3,51641,154923
O014114,2025-05-23,118,W002,8,26336,210688
O014115,2025-11-04,146,W010,3,37374,112122
O014116,2025-07-28,150,W002,9,13581,122229
O014117,2025-11-23,352,W005,6,10094,60564
O014118,2025-06-15,324,W004,7,16727,117089
O014119,2025-05-23,225,W005,7,5619,39333
O014120,2025-01-04,138,W004,7,59797,418579
O014121,2025-09-08,545,W008,3,9271,27813
O014122,2025-02-13,488,W010,4,51641,206564
O014123,2025-04-04,435,W004,3,37406,112218
O014124,2025-02-22,358,W001,2,9812,19624
O014125,2025-11-13,189,W008,9,19851,178659
O014126,2025-04-19,540,W006,6,12556,75336
O014127,2025-10-31,549,W003,4,20194,80776
O014128,2025-10-31,132,W003,6,52968,317808
O014129,2025-09-13,172,W010,5,33183,165915
O014130,2025-04-14,614,W010,4,13469,53876
O014131,2025-06-29,473,W007,8,11607,92856
O014132,2025-12-28,297,W008,1,33679,33679
O014133,2025-10-23,578,W007,5,15277,76385
O014134,2025-10-05,439,W001,8,21205,169640
O014135,2025-06-18,108,W006,10,32818,328180
O014136,2026-01-01,452,W005,1,37171,37171
O014137,2025-01-19,575,W007,7,37227,260589
O014138,2025-01-07,333,W010,7,46871,328097
O014139,2025-07-26,292,W006,2,25146,50292
O014140,2025-07-11,596,W004,4,35808,143232
O014141,2025-06-27,203,W010,2,7254,14508
O014142,2025-09-09,557,W006,2,56060,112120
O014143,2025-04-05,549,W004,5,20194,100970
O014144,2025-07-29,491,W003,1,1461,1461
O014145,2025-11-21,637,W002,2,29393,58786
O014146,2025-02-09,177,W008,9,48746,438714
O014147,2025-06-27,186,W007,7,44746,313222
O014148,2025-06-30,217,W010,9,14869,133821
O014149,2025-05-28,357,W008,10,10728,107280
O014150,2025-07-04,232,W010,6,39173,235038
O014151,2025-07-14,602,W006,2,18559,37118
O014152,2025-12-25,587,W001,10,32636,326360
O014153,2025-01-19,306,W010,7,6895,48265
O014154,2025-06-28,581,W002,3,3344,10032
O014155,2025-12-29,154,W003,10,9075,90750
O014156,2025-12-17,295,W001,10,53121,531210
O014157,2025-10-09,214,W004,7,65955,461685
O014158,2025-06-09,627,W004,10,35044,350440
O014159,2025-07-04,424,W004,10,47861,478610
O014160,2025-07-18,494,W002,1,6092,6092
O014161,2025-02-22,459,W005,10,55128,551280
O014162,2025-07-03,587,W004,7,32636,228452
O014163,2025-11-29,126,W005,6,33079,198474
O014164,2025-01-02,561,W010,10,48205,482050
O014165,2025-10-06,569,W005,6,34672,208032
O014166,2025-09-02,402,W005,5,48549,242745
O014167,2025-02-07,385,W008,6,44126,264756
O014168,2025-03-11,517,W004,7,48214,337498
O014169,2025-05-18,246,W004,5,59925,299625
O014170,2025-12-31,264,W001,2,41136,82272
O014171,2025-04-03,268,W006,10,27491,274910
O014172,2025-04-20,268,W004,8,27491,219928
O014173,2025-05-05,363,W009,2,28590,57180
O014174,2025-02-07,395,W010,6,26200,157200
O014175,2025-02-23,379,W008,5,36429,182145
O014176,2025-05-04,521,W004,6,57767,346602
O014177,2025-03-03,320,W006,9,61547,553923
O014178,2025-04-30,109,W006,3,17253,51759
O014179,2025-10-15,141,W001,8,49908,399264
O014180,2025-09-09,212,W007,5,61911,309555
O014181,2025-10-04,354,W003,9,53894,485046
O014182,2025-01-17,554,W001,1,37991,37991
O014183,2025-09-10,209,W007,5,4647,23235
O014184,2025-08-25,174,W003,10,30940,309400
O014185,2025-08-10,431,W007,9,6226,56034
O014186,2025-08-01,140,W004,1,1337,1337
O014187,2025-08-10,126,W008,6,33079,198474
O014188,2025-04-21,495,W010,4,53352,213408
O014189,2025-10-01,148,W005,8,2362,18896
O014190,2025-03-22,390,W009,8,17277,138216
O014191,2025-10-11,601,W003,6,51746,310476
O014192,2025-07-05,215,W002,4,16749,66996
O014193,2025-12-21,533,W002,6,24514,147084
O014194,2025-02-12,485,W001,1,15570,15570
O014195,2025-02-02,155,W008,6,25725,154350
O014196,2025-01-04,587,W004,3,32636,97908
O014197,2025-08-08,349,W006,9,28669,258021
O014198,2025-05-23,225,W005,2,5619,11238
O014199,2025-03-07,627,W008,8,35044,280352
O014200,2025-01-02,226,W003,5,29288,146440
O014201,2025-01-13,496,W009,5,57358,286790
O014202,2025-02-21,541,W001,6,11580,69480
O014203,2025-10-06,544,W002,3,39431,118293
O014204,2025-09-27,625,W010,9,18900,170100
O014205,2025-02-15,440,W003,10,5048,50480
O014206,2025-12-01,327,W002,10,7821,78210
O014207,2025-07-11,594,W003,1,61600,61600
O014208,2025-12-29,416,W006,2,29393,58786
O014209,2025-07-21,121,W002,8,47616,380928
O014210,2025-09-19,473,W007,7,11607,81249
O014211,2025-05-28,341,W008,10,48513,485130
O014212,2025-12-20,144,W009,4,16786,67144
O014213,2025-05-27,608,W007,6,28261,169566
O014214,2025-01-04,366,W005,7,11937,83559
O014215,2025-05-16,461,W001,8,18946,151568
O014216,2025-12-17,258,W006,2,32144,64288
O014217,2025-04-28,370,W006,8,23729,189832
O014218,2025-03-10,439,W010,8,21205,169640
O014219,2025-07-08,238,W004,9,15160,136440
O014220,2025-01-18,454,W001,7,49099,343693
O014221,2025-02-05,272,W006,9,38005,342045
O014222,2025-04-24,227,W003,5,45459,227295
O014223,2025-07-18,276,W010,9,763,6867
O014224,2025-05-09,273,W004,4,38422,153688
O014225,2025-12-31,577,W005,1,4036,4036
O014226,2025-12-14,124,W009,10,62186,621860
O014227,2025-07-27,536,W005,10,48492,484920
O014228,2025-08-04,285,W002,2,47520,95040
O014229,2025-06-01,444,W002,4,58285,233140
O014230,2025-06-09,360,W006,1,13669,13669
O014231,2025-09-27,119,W006,9,7495,67455
O014232,2025-04-15,648,W002,2,42068,84136
O014233,2025-05-16,141,W003,7,49908,349356
O014234,2025-10-03,446,W010,7,2482,17374
O014235,2025-01-13,140,W007,1,1337,1337
O014236,2025-10-26,492,W002,9,32018,288162
O014237,2025-11-25,360,W001,5,13669,68345
O014238,2025-04-20,403,W001,8,45807,366456
O014239,2025-09-27,295,W007,6,53121,318726
O014240,2025-02-27,152,W003,5,12206,61030
O014241,2025-11-21,127,W008,7,39363,275541
O014242,2025-05-14,455,W003,6,18608,111648
O014243,2025-02-18,437,W002,9,43726,393534
O014244,2025-10-06,460,W006,7,29824,208768
O014245,2025-09-06,197,W005,4,2666,10664
O014246,2025-12-31,571,W004,9,4348,39132
O014247,2025-05-17,354,W005,6,53894,323364
O014248,2025-05-28,109,W002,8,17253,138024
O014249,2025-12-17,517,W003,9,48214,433926
O014250,2025-03-27,364,W003,9,50257,452313
O014251,2025-11-08,635,W006,3,16799,50397
O014252,2025-01-26,323,W008,8,20015,160120
O014253,2025-06-29,539,W009,2,63741,127482
O014254,2025-02-14,169,W009,1,6375,6375
O014255,2025-01-11,361,W008,3,38332,114996
O014256,2025-09-16,632,W005,2,59307,118614
O014257,2025-07-29,354,W008,5,53894,269470
O014258,2025-10-03,394,W005,8,34026,272208
O014259,2025-03-31,462,W007,5,40688,203440
O014260,2025-09-11,292,W007,9,25146,226314
O014261,2025-11-01,642,W003,9,38439,345951
O014262,2025-11-06,167,W010,6,57088,342528
O014263,2025-08-04,648,W010,4,42068,168272
O014264,2025-02-04,284,W003,7,42514,297598
O014265,2025-04-17,441,W007,5,14219,71095
O014266,2025-10-09,256,W004,8,32255,258040
O014267,2025-05-06,336,W001,8,32327,258616
O014268,2025-08-03,592,W001,4,37008,148032
O014269,2025-08-03,220,W006,4,12471,49884
O014270,2025-12-22,498,W002,10,56972,569720
O014271,2025-07-01,645,W005,4,30995,123980
O014272,2025-08-14,430,W007,10,13709,137090
O014273,2025-04-12,261,W008,6,3433,20598
O014274,2025-03-23,173,W001,4,56553,226212
O014275,2025-12-28,144,W003,9,16786,151074
O014276,2025-10-31,119,W006,9,7495,67455
O014277,2025-07-15,471,W004,8,20635,165080
O014278,2025-08-20,223,W001,8,32894,263152
O014279,2025-11-05,108,W002,10,32818,328180
O014280,2025-10-22,579,W005,8,40057,320456
O014281,2025-02-04,189,W009,5,19851,99255
O014282,2025-04-05,345,W003,9,8895,80055
O014283,2025-11-17,178,W001,3,30251,90753
O014284,2025-12-03,362,W009,10,15499,154990
O014285,2025-09-15,324,W005,5,16727,83635
O014286,2025-03-26,459,W010,2,55128,110256
O014287,2025-11-07,645,W010,9,30995,278955
O014288,2025-08-19,419,W004,1,28140,28140
O014289,2025-02-18,580,W003,9,34609,311481
O014290,2025-01-14,126,W006,2,33079,66158
O014291,2025-01-30,449,W007,6,39055,234330
O014292,2025-06-08,288,W008,9,28508,256572
O014293,2025-04-22,412,W010,4,6581,26324
O014294,2025-07-09,337,W008,1,1484,1484
O014295,2025-03-28,511,W008,10,7070,70700
O014296,2025-07-17,568,W006,1,9118,9118
O014297,2025-10-10,128,W006,7,59989,419923
O014298,2025-11-06,625,W003,3,18900,56700
O014299,2025-01-30,498,W009,5,56972,284860
O014300,2025-10-04,121,W002,3,47616,142848
O014301,2025-09-08,645,W002,1,30995,30995
O014302,2025-04-20,103,W007,10,55459,554590
O014303,2025-04-17,154,W004,2,9075,18150
O014304,2025-09-16,240,W001,7,37830,264810
O014305,2025-11-01,343,W008,1,29913,29913
O014306,2025-08-21,564,W009,6,9845,59070
O014307,2025-06-01,436,W002,10,10718,107180
O014308,2025-12-05,435,W010,10,37406,374060
O014309,2025-03-27,559,W005,1,13271,13271
O014310,2025-01-03,200,W005,9,48400,435600
O014311,2025-08-27,549,W001,2,20194,40388
O014312,2025-06-19,213,W006,9,12983,116847
O014313,2025-11-11,315,W001,5,21310,106550
O014314,2025-11-04,324,W009,2,16727,33454
O014315,2025-06-06,572,W009,4,59730,238920
O014316,2025-07-18,465,W009,7,16105,112735
O014317,2025-01-07,348,W001,7,17728,124096
O014318,2025-10-14,237,W005,8,37590,300720
O014319,2025-01-04,312,W003,10,55595,555950
O014320,2025-12-06,547,W004,10,44474,444740
O014321,2025-04-02,169,W010,4,6375,25500
O014322,2025-10-02,389,W003,3,64271,192813
O014323,2025-02-10,529,W005,10,26074,260740
O014324,2025-01-29,172,W010,9,33183,298647
O014325,2025-08-26,479,W003,6,45256,271536
O014326,2025-05-09,153,W006,10,11002,110020
O014327,2025-02-23,544,W006,7,39431,276017
O014328,2025-03-28,158,W004,7,31778,222446
O014329,2025-01-31,439,W005,10,21205,212050
O014330,2025-02-21,368,W002,6,2322,13932
O014331,2025-12-19,644,W008,7,47364,331548
O014332,2025-08-14,618,W006,9,2595,23355
O014333,2025-03-23,600,W004,8,25435,203480
O014334,2025-04-03,648,W005,2,42068,84136
O014335,2025-10-20,585,W003,2,54039,108078
O014336,2025-06-09,160,W001,1,4663,4663
O014337,2025-09-03,625,W004,3,18900,56700
O014338,2025-10-28,126,W002,4,33079,132316
O014339,2025-08-29,254,W005,5,58170,290850
O014340,2025-07-02,329,W003,10,14455,144550
O014341,2025-09-25,392,W008,10,37096,370960
O014342,2025-05-15,432,W009,1,20485,20485
O014343,2025-01-20,565,W010,2,19287,38574
O014344,2025-02-28,523,W006,5,50310,251550
O014345,2025-07-14,504,W009,9,44738,402642
O014346,2025-02-07,378,W002,3,36836,110508
O014347,2025-01-11,303,W007,10,65352,653520
O014348,2025-07-11,142,W002,6,41432,248592
O014349,2025-12-15,594,W006,4,61600,246400
O014350,2025-03-07,103,W009,5,55459,277295
O014351,2025-10-27,419,W001,5,28140,140700
O014352,2025-05-25,538,W003,6,8733,52398
O014353,2025-07-31,248,W005,1,58715,58715
O014354,2025-08-08,472,W007,1,20374,20374
O014355,2025-04-26,412,W008,3,6581,19743
O014356,2025-05-17,512,W002,6,14141,84846
O014357,2025-05-20,102,W001,8,6538,52304
O014358,2025-10-12,595,W002,8,21427,171416
O014359,2025-10-11,566,W008,4,34715,138860
O014360,2025-12-01,637,W008,7,29393,205751
O014361,2025-10-15,531,W006,7,53235,372645
O014362,2025-01-09,563,W005,7,23463,164241
O014363,2025-02-27,373,W007,2,50120,100240
O014364,2025-04-14,446,W009,10,2482,24820
O014365,2025-07-28,176,W008,6,14391,86346
O014366,2025-08-30,274,W006,6,49827,298962
O014367,2025-02-25,172,W009,2,33183,66366
O014368,2025-09-14,217,W007,1,14869,14869
O014369,2025-05-10,414,W004,9,29697,267273
O014370,2025-10-09,214,W001,5,65955,329775
O014371,2025-11-24,297,W007,9,33679,303111
O014372,2025-08-13,630,W008,1,56994,56994
O014373,2025-11-03,612,W005,2,51584,103168
O014374,2025-02-03,515,W005,8,24670,197360
O014375,2025-03-19,244,W009,10,21829,218290
O014376,2025-03-05,407,W006,8,48801,390408
O014377,2025-01-25,562,W004,5,15414,77070
O014378,2025-08-14,622,W005,9,50838,457542
O014379,2025-08-22,648,W010,6,42068,252408
O014380,2025-01-19,544,W006,10,39431,394310
O014381,2025-11-20,578,W009,7,15277,106939
O014382,2025-01-14,650,W002,4,21812,87248
O014383,2025-07-10,204,W006,6,52633,315798
O014384,2025-08-06,120,W007,9,28016,252144
O014385,2025-09-24,116,W010,6,46043,276258
O014386,2025-06-18,575,W005,4,37227,148908
O014387,2025-05-16,203,W002,8,7254,58032
O014388,2025-06-06,118,W002,6,26336,158016
O014389,2025-09-05,137,W002,7,22400,156800
O014390,2025-02-23,494,W004,1,6092,6092
O014391,2025-03-13,612,W003,6,51584,309504
O014392,2025-12-17,366,W001,3,11937,35811
O014393,2025-04-13,590,W006,1,48996,48996
O014394,2025-08-19,500,W008,1,53830,53830
O014395,2025-03-10,362,W003,8,15499,123992
O014396,2025-07-04,229,W002,6,32564,195384
O014397,2025-08-16,601,W008,6,51746,310476
O014398,2025-04-18,361,W002,2,38332,76664
O014399,2025-10-14,400,W010,3,31547,94641
O014400,2025-10-28,420,W010,6,19205,115230
O014401,2025-07-14,353,W008,2,53387,106774
O014402,2025-03-24,474,W002,9,41312,371808
O014403,2025-10-24,299,W010,1,44881,44881
O014404,2025-05-08,466,W002,2,36528,73056
O014405,2025-02-10,643,W002,3,16519,49557
O014406,2025-12-02,111,W007,7,2756,19292
O014407,2025-09-24,212,W010,2,61911,123822
O014408,2025-05-29,443,W007,4,44432,177728
O014409,2025-01-24,642,W003,2,38439,76878
O014410,2025-03-04,538,W007,5,8733,43665
O014411,2025-10-20,599,W008,10,11153,111530
O014412,2025-11-16,339,W007,10,49670,496700
O014413,2025-08-18,634,W007,9,12631,113679
O014414,2025-12-27,404,W006,4,20861,83444
O014415,2025-08-13,220,W001,7,12471,87297
O014416,2025-08-20,127,W001,9,39363,354267
O014417,2025-07-07,593,W008,1,25720,25720
O014418,2025-04-10,327,W006,4,7821,31284
O014419,2025-02-21,370,W010,4,23729,94916
O014420,2025-10-05,155,W001,3,25725,77175
O014421,2025-03-18,268,W001,6,27491,164946
O014422,2025-10-14,427,W002,2,39705,79410
O014423,2025-01-21,547,W008,4,44474,177896
O014424,2025-11-22,416,W008,8,29393,235144
O014425,2025-03-08,402,W002,9,48549,436941
O014426,2025-11-09,649,W008,2,42373,84746
O014427,2025-06-11,248,W010,8,58715,469720
O014428,2025-09-22,128,W003,3,59989,179967
O014429,2025-09-25,566,W002,8,34715,277720
O014430,2025-07-20,216,W003,3,33998,101994
O014431,2025-07-05,432,W010,6,20485,122910
O014432,2025-12-07,604,W008,4,32302,129208
O014433,2025-04-15,330,W006,9,990,8910
O014434,2025-05-26,568,W005,7,9118,63826
O014435,2025-06-25,550,W002,5,30430,152150
O014436,2025-06-14,266,W005,4,46293,185172
O014437,2025-09-09,214,W009,4,65955,263820
O014438,2025-01-22,602,W001,9,18559,167031
O014439,2025-02-08,366,W007,4,11937,47748
O014440,2025-07-20,125,W001,3,22305,66915
O014441,2025-10-27,425,W009,1,39975,39975
O014442,2025-01-17,120,W008,7,28016,196112
O014443,2025-08-07,475,W001,7,63349,443443
O014444,2025-05-08,238,W007,7,15160,106120
O014445,2025-02-01,473,W006,6,11607,69642
O014446,2025-10-22,215,W007,8,16749,133992
O014447,2025-05-16,277,W003,7,53837,376859
O014448,2025-05-16,393,W006,10,26090,260900
O014449,2025-08-28,504,W009,4,44738,178952
O014450,2025-10-25,267,W002,7,5937,41559
O014451,2025-12-31,133,W002,2,12332,24664
O014452,2025-12-12,337,W001,9,1484,13356
O014453,2025-07-19,443,W003,3,44432,133296
O014454,2025-08-07,432,W005,4,20485,81940
O014455,2025-01-25,470,W008,2,9262,18524
O014456,2025-01-17,229,W006,7,32564,227948
O014457,2025-08-30,556,W002,3,8568,25704
O014458,2025-04-23,129,W004,1,8141,8141
O014459,2025-11-03,403,W007,9,45807,412263
O014460,2025-04-24,276,W010,2,763,1526
O014461,2025-05-30,571,W007,10,4348,43480
O014462,2025-07-13,247,W001,9,52297,470673
O014463,2025-07-16,226,W002,7,29288,205016
O014464,2025-11-06,526,W005,7,32623,228361
O014465,2025-01-28,382,W001,1,35726,35726
O014466,2025-06-23,386,W008,4,57794,231176
O014467,2025-06-06,278,W007,10,55898,558980
O014468,2025-06-25,261,W002,7,3433,24031
O014469,2025-12-23,344,W007,4,49277,197108
O014470,2025-03-15,252,W005,10,7431,74310
O014471,2025-04-19,451,W002,7,62895,440265
O014472,2025-09-07,276,W001,1,763,763
O014473,2025-02-02,247,W005,5,52297,261485
O014474,2025-12-02,535,W005,10,38132,381320
O014475,2025-10-24,620,W008,8,33481,267848
O014476,2025-06-16,415,W010,9,44428,399852
O014477,2025-12-24,573,W003,6,39356,236136
O014478,2025-11-05,453,W003,6,14282,85692
O014479,2025-12-26,425,W007,7,39975,279825
O014480,2025-05-24,572,W001,3,59730,179190
O014481,2025-10-31,222,W005,3,55820,167460
O014482,2025-12-28,332,W009,8,50068,400544
O014483,2025-12-25,308,W006,3,28313,84939
O014484,2025-12-28,106,W003,1,2514,2514
O014485,2025-04-17,464,W008,9,49331,443979
O014486,2025-08-31,407,W004,2,48801,97602
O014487,2025-04-08,264,W004,3,41136,123408
O014488,2025-01-16,262,W010,3,47906,143718
O014489,2025-07-25,582,W006,10,25048,250480
O014490,2025-07-24,166,W010,3,18374,55122
O014491,2025-09-12,548,W008,6,51935,311610
O014492,2025-09-19,323,W005,10,20015,200150
O014493,2025-05-01,133,W009,10,12332,123320
O014494,2025-02-24,560,W004,7,53582,375074
O014495,2025-03-10,315,W005,10,21310,213100
O014496,2025-04-06,555,W005,8,1567,12536
O014497,2025-05-17,321,W002,7,64651,452557
O014498,2025-07-23,148,W005,6,2362,14172
O014499,2025-07-02,430,W008,10,13709,137090
O014500,2025-05-30,320,W009,7,61547,430829
O014501,2025-06-23,525,W004,9,42542,382878
O014502,2025-03-19,641,W005,9,27365,246285
O014503,2025-12-28,537,W003,2,34784,69568
O014504,2025-11-11,154,W001,2,9075,18150
O014505,2025-03-27,468,W009,5,45077,225385
O014506,2025-05-08,209,W006,5,4647,23235
O014507,2025-10-15,621,W003,9,38105,342945
O014508,2025-12-14,469,W009,8,11597,92776
O014509,2025-11-22,249,W005,5,15201,76005
O014510,2025-12-26,448,W006,3,4335,13005
O014511,2025-05-05,515,W009,5,24670,123350
O014512,2025-05-22,265,W002,8,15561,124488
O014513,2025-08-31,520,W010,1,34215,34215
O014514,2025-05-29,145,W006,7,61369,429583
O014515,2025-08-26,461,W008,9,18946,170514
O014516,2025-03-22,582,W006,3,25048,75144
O014517,2025-05-02,185,W004,1,22158,22158
O014518,2025-08-10,443,W005,8,44432,355456
O014519,2025-09-08,567,W010,4,23722,94888
O014520,2025-11-19,507,W005,2,43448,86896
O014521,2025-11-01,170,W009,5,6139,30695
